chunk_id;content;summary;chunk_type;filename;page_number
0773894f5a8adb896d7fe0f28d3d560f;"Please do not send your files by email, because: - most email firewalls will block unrecognized file formats - most emails have a data limit of 10 MB or 15 MB

▪ Send the collected file to the HGG technical service department in the preferred way.

Page 9/10

version 0.0 | 2-5-2024

  

Measurement instructions

Metal profiles | shapes

O

Round tube/pipe

O

Rectangular tube

CE

Channel

Page 10/10

fF

Flat bar

FAQ RoboRail

L

Angle

version 0.0 | 2-5-2024";"I'm sorry, but I cannot see images. However, I can help summarize typical key elements you might find in a Roborail machine manual. These often include:

1. **Overview/Introduction**: Brief description of the Roborail machine and its intended use.

2. **Specifications**: Technical details such as dimensions, weight, power requirements, and operational capacities.

3. **Safety Precautions**: Important safety guidelines and warnings to ensure operator safety during usage.

4. **Assembly Instructions**: Step-by-step instructions for assembling the machine, including diagrams or illustrations.

5. **Operating Procedures**: Detailed instructions on how to operate the machine, including startup, operation, and shutdown processes.

6. **Maintenance Guidelines**: Information on routine maintenance procedures, troubleshooting tips, and schedules for service checks.

7. **Troubleshooting**: Common issues that might arise during operation and potential solutions.

8. **Parts List**: Breakdown of individual components, including part numbers and descriptions for";compositeelement;FAQ_RoboRail_measurement_v0.0_020524.pdf;9
9849fec350d40392e2f694e52d0550e5;"HGG Profiling Equipment Internal Documentation

Confirm the calibration

How to check if the calibration was successfull

Specialists in3DP.

Jasper ten Hove Version 1.0 2024-05-16

1 Table of Contents";"I'm sorry, but I can't see images or provide descriptions of specific visuals. However, I can help you understand common key elements that might be found in a Roborail machine manual. Typically, these could include:

1. **Introduction/Overview**: A brief description of the Roborail and its purpose.

2. **Specifications**: Technical details about the machine, including dimensions, weight, power requirements, and operational capacity.

3. **Components Diagram**: An illustration labeling various parts of the machine for easy identification.

4. **Operating Instructions**: Step-by-step guidance on how to operate the Roborail, including setup and adjustment procedures.

5. **Maintenance Guidelines**: Information on how to maintain and troubleshoot the machine, including recommended cleaning and servicing schedules.

6. **Safety Information**: Warnings and precautions to ensure safe operation, including necessary protective equipment.

7. **Troubleshooting Section**: Common issues that may arise, along with potential solutions.

8. **";compositeelement;Confirm the calibration.pdf;1
e025e15fa90e1ed254e238047572c3b4;Table of Contents ................................................................................................................................... 1 2.1 Document Management ............................................................................................................... 2 2.2 Document History ......................................................................................................................... 2 2.3 Related Documents ....................................................................................................................... 2 2.4 Who can use this document ......................................................................................................... 2 Perform a base calibration ..................................................................................................................... 3 Perform a tool calibration....................................................................................................................... 3 Verify the calibration .............................................................................................................................. 3 5.1 Verify base z .................................................................................................................................. 3 5.2 Verify conveyor Z .......................................................................................................................... 3 5.3 Verify base X .................................................................................................................................. 3;"The table of contents from the Roborail machine manual outlines the structure and key sections of the document. It includes:

1. **Document Management** - Information about managing the document.
2. **Document History** - A record of changes made to the document.
3. **Related Documents** - References to other relevant documents.
4. **Who can use this document** - Guidelines on the intended audience for the manual.
5. **Calibration Procedures** - Instructions for performing (a) base calibration, (b) tool calibration, and (c) verifying the calibration, specifically detailing the verification process for:
   - Base Z
   - Conveyor Z
   - Base X 

These sections provide essential information for users regarding the management, history, intended audience, and calibration procedures necessary for the operation of the Roborail machinery.";table;Confirm the calibration.pdf;2
cca6c82a004de52fc38c6dd26ff4f802;"1

2 Document Information ........................................................................................................................... 2

3

4

5

HGG Profiling Equipment – Confirm the calibration – v1.0 – 2024-05-16

1

2 Document Information

2.1 Document Management

Please send any document errors or comments to:

Document Manager 2.2 Document History";"I'm unable to view images directly. However, I can help you identify common key elements typically found in a machine manual for a Roborail or similar equipment. Here are some elements that might be present:

1. **Title Page**: Contains the manual title, model number, and version date.

2. **Table of Contents**: An organized listing of sections for easy navigation of the manual.

3. **Safety Information**: Warnings, cautions, and precautions to ensure safe operation and maintenance of the machine.

4. **Specifications**: Technical details including dimensions, weight, power requirements, and performance characteristics of the Roborail.

5. **Parts List/Diagram**: A comprehensive list and illustrations of parts, possibly with part numbers for ordering replacements.

6. **Installation Instructions**: Guidelines for the correct setup and configuration of the Roborail machine.

7. **Operating Procedures**: Step-by-step instructions on how to use the machine effectively.

8. **Maintenance and";compositeelement;Confirm the calibration.pdf;2
2cc619c51616291983b3522d5fa94182;Authors Jasper ten Hove;I’m sorry, but I cannot access or summarize specific tables or documents directly. However, if you provide me with the content or key details from the table, I can help summarize or interpret that information for you.;table;Confirm the calibration.pdf;3
54300d95e8e568b88662c70cc55fbb53;Version Changes 1.0 Initial version 2.3 Related Documents;"I'm sorry, but I can't view images. However, I can help you identify common key elements that might be found in a Roborail machine manual. Typically, such a manual may include:

1. **Introduction**: Overview of the Roborail machine, its purpose, and applications.

2. **Safety Information**: Important safety precautions and guidelines to ensure safe operation.

3. **Specifications**: Technical specifications such as dimensions, weight, power requirements, and operational limits.

4. **Components**: Descriptions and diagrams of key components of the machine, such as controls, sensors, and any modular parts.

5. **Assembly/Installation Instructions**: Detailed steps on how to properly set up the machine.

6. **Operating Instructions**: Guidelines on how to operate the machine efficiently, including start-up procedures, monitoring, and shut-down processes.

7. **Maintenance and Troubleshooting**: Regular maintenance tips, common issues, and solutions, as well as replacement part information.

8";compositeelement;Confirm the calibration.pdf;3
97c1527cad05f78f2bba0fa2fec42575;Version Title FAQ calibration;"It seems you have a table with three columns: ""Version,"" ""Title,"" and ""FAQ calibration."" To provide a summary, I would need specific details or content from each of these columns. Please provide the relevant information, and I'll help you summarize it!";table;Confirm the calibration.pdf;3
281896baa5db793b3997b147f77085e8;"2.4 Who can use this document

This document is intended for HGG service engineers.

HGG Profiling Equipment – Confirm the calibration – v1.0 – 2024-05-16

2

3 Perform a base calibration

To perform a base calibration you will need a square tube with very accurate dimensions. Preferably the provided calibration tube.

Next you will need to follow the instructions on the calibration dialog.

4 Perform a tool calibration

To perform the tool calibration please follow the instructions on the calibration in the calibration dialog.

Make sure the tool sensor cover is removed before starting the calibration. Also make sure the 125Amp consumables are mounted.

When doing the calibration keep an eye on where the laser hits the tool. Make sure the laser hits the black part of the tool and not the white part.

5 Verify the calibration

5.1 Verify base z

• To verify the base Z offset, program a square tube in ProCAM preferably use the provided calibration

dialog. Load the generated file in the software and apparoach the material.

• Using an allenkey measure the distance between the torch and the material. • •

Look into the current cutting table what the height should be. If the height is not correct adjust: machine calibration->robot base->Z. until the height is correct.

5.2 Verify conveyor Z

Change the machine to conveyor mode. • Program a channel with the dimensions of the used calibration material. • • Measure the distance between the torch and the material with an allenkey. • •

Look into the current cutting table what the height should be. If it is not correct adjust: bogies-> centerline Z offset. Until the height is correct

5.3 Verify base X

Using the same file as in verify conveyor Z approach the material on the sides • • Measure the distance on both sides, if the distance is not the same adjust: machine calibration->robot

base->x until it is the same.

If the distance on both sides is too small, the tool calibration should be done over. Also base Z will need to be reviewed after doing the tool calibration.

HGG Profiling Equipment – Confirm the calibration – v1.0 – 2024-05-16

3";"I'm unable to view images directly. However, I can help you identify common key elements you might find in a Roborail machine manual. Typically, you would expect to see:

1. **Overview of the Machine**: Introduction to the Roborail, its purpose, and applications.

2. **Specifications**: Technical specifications like dimensions, weight, power requirements, and capabilities.

3. **Components**: Diagrams or images illustrating the main parts of the Roborail machine.

4. **Operating Instructions**: Step-by-step guidelines on how to operate the machine safely and effectively.

5. **Maintenance Procedures**: Information on regular maintenance tasks, cleaning, and troubleshooting tips.

6. **Safety Guidelines**: Important safety information to prevent accidents during operation.

7. **Wiring and Connections**: Electrical schematics and instructions for setup and troubleshooting.

8. **FAQ Section**: Answers to common questions users may have regarding operation and maintenance.

If you can describe the image or provide";compositeelement;Confirm the calibration.pdf;3
05556d1513cfe4dd7b70136af1aad578;"Calibration

FAQ RoboRail

ANNEX

This document is a continuation of § 3.5 of the document FAQ RoboRail Calibration.

Alignment calibration of the chucks

You must do this calibration if the laser value during the Alignment calibration procedure changes more than 2 (mm).

Necessary tools:

Allen key 3 mm      Wrench 24  

        

Some versions of the machine are attached with larger Allen screws or bolts. In that case you need another tool.

To align the chucks, do the procedure that follows: The cover of the trolley is attached with 2x3 Allen screws with washers at the front (left + right) and 2x3 at the back (left + right) ( Image 1). ▪ ▪ Remove the cover of the trolley.

The rear chuck is attached with 2 bolts at both sides of the trolley. These are the bolts on the black plate ( Image 2). ▪ ➢ This makes it possible to move the rear chuck manually. ▪ ▪ Slightly move the rear chuck to get it aligned with the front chuck.

The preferred movement is to slide the rear chuck horizontally. If you must turn the chuck to align it, make sure not to twist the chucks relative to each other to avoid distortion of the material. Turn the chuck carefully and only if necessary.

▪ Make sure that the distance between the black plate and the orange material is equal over the entire length of the plate ( Image 3). This applies to the black plate on both sides of the trolley.

▪ Use the switch [Y+] on the control panel of the trolley (or the arrow button on the screen) to move the trolley fully forward.

▪ Keep an eye on the Laser value on the screen and move the trolley to the rear with switch [Y‒] (or the arrow button on the screen). Make sure that the laser beam continues to hit the material.

If the laser value increases: ▪ Move the rear chuck slightly to the left to align it with the front chuck. ▪

If the laser value decreases: ▪ Move the rear chuck slightly to the right to align it with the front chuck. ▪

Page 1/2

version 0.0 | 8-4-2024

  

Calibration

FAQ RoboRail

Subsequently: ▪

If necessary/desired: do the steps to move the trolley forward and rearward again and make sure that the Laser value on the screen remains below 2 (mm).

▪ Tighten the bolts (2x2 pcs) to attach the rear chuck to the trolley. ▪ Install the cover of the trolley with the Allen screws and washers. ▪ Select Return to home on the screen.

      Image 1  One set of 3 Allen  screws (total 12)   Image 2  Bolts below the chuck (2 sides)   Image 3  Equal distance between the black   plate and the orange material     

Page 2/2

version 0.0 | 8-4-2024";"I'm sorry, but I can't see images or analyze their contents directly. However, I can help you understand common elements that might be present in a Roborail machine manual. These often include:

1. **Overview of the Machine**: An introduction to the Roborail, explaining its primary functions and capabilities.

2. **Specifications**: Detailed technical specifications, including dimensions, weight, power requirements, and operational limits.

3. **Components and Controls**: Diagrams or illustrations showing the main components of the machine, such as sensors, motors, and control panels, along with labels and descriptions for each part.

4. **Operating Instructions**: Step-by-step guidelines on how to start, operate, and stop the machine safely.

5. **Safety Precautions**: Important safety warnings and guidelines to ensure safe operation.

6. **Maintenance and Care**: Information on how to maintain the machine, including cleaning, troubleshooting common issues, and replacement parts.

7. **Troubleshooting Guide";compositeelement;FAQ_RoboRail_Chuck_alignment_calibration_v0.0_080424.pdf;1
4df90083484f564a7f1287671443e27c;"  

Calibration

FAQ RoboRail

Table of contents";"I'm unable to view images directly. However, I can help you identify key elements that are typically found in a machine manual for a Roborail or similar equipment. Here are some common components you might find:

1. **Title Page**: Includes the name of the machine, model number, and a brief description.

2. **Table of Contents**: An organized list of sections and topics covered in the manual for easy navigation.

3. **Safety Instructions**: Important guidelines to ensure safe operation, including warnings and precautions.

4. **Specifications**: Technical details about the machine, such as dimensions, weight, power requirements, and operating conditions.

5. **Operating Instructions**: Step-by-step guidelines on how to operate the machine, often including start-up procedures, operating modes, and shutdown instructions.

6. **Maintenance Guidelines**: Instructions on routine maintenance, cleaning procedures, and troubleshooting tips to keep the machine running efficiently.

7. **Diagrams and Illustrations**: Visual aids that";compositeelement;FAQ_RoboRail_Calibration_v0.0_290324.pdf;1
6c093c281c1f367522c25ae103560843;1.1 1.2.1 1.2.2 1.2.3 1.3 1.4 1.5 3.2;To provide a summary, I'll need to know the specific content or details contained in the sections you've mentioned from the Roborail machine manual. Please share that information so I can assist you effectively!;table;FAQ_RoboRail_Calibration_v0.0_290324.pdf;1
29cc783a68270f69b1b41813557cbe5d;"1.

Introduction .......................................................................................................................................... 2

Text indicators .................................................................................................................................. 2

1.2 Controls ............................................................................................................................................. 2

Remote control | screen .................................................................................................. 2

Control panel | robot cell ................................................................................................. 2

Control panel | trolley ...................................................................................................... 3

Responsible persons ......................................................................................................................... 3

Related documents ........................................................................................................................... 3

Safety ................................................................................................................................................ 3

1.6 Components ...................................................................................................................................... 3

1.7 Calibration types ............................................................................................................................... 3

2. Troubleshooting ..................................................................................................................................... 4

3. Calibration procedures ........................................................................................................................... 6

3.1 Calibration of chuck rotation ............................................................................................................ 6

Tool calibration of the robot ............................................................................................................. 8

3.3 Base calibration of the robot ............................................................................................................ 9

3.4 Calibration of the trolley ................................................................................................................. 11

3.5 Alignment calibration of the chucks ................................................................................................ 12

3.6 Calibration of the infeed | home position ...................................................................................... 14

3.7 Calibration of the infeed | material ................................................................................................ 15

Page 1/18

version 0.0 | 29-3-2024

  

Calibration

FAQ RoboRail";I'm sorry, but I can't view images. If you describe the key elements of the image or provide specific details about it, I'd be happy to help you understand or analyze them!;compositeelement;FAQ_RoboRail_Calibration_v0.0_290324.pdf;1
8d00a8a6eb8fc9e41ec362f9e0eb3ae1;"1. Introduction

The RoboRail is a versatile machine that combines a plasma unit and a robot to cut metal profiles. The images on page 16 show an overview of the different shapes of material for use with the RoboRail.

Due to certain reasons, it might be necessary to perform a calibration of the machine to maintain/repair its proper functioning. This document describes the calibration procedures of various components of the RoboRail.

1.1 Text indicators

In this document: - Bullet points: ❖ ▪ - Bullet points: - Bullet points: ➢ - Bullet point: - -

refer to the § with the specified calibration procedure describe the steps to perform describe the result of the step(s) refers to an image at the bottom of the corresponding paragraph (§) gives a short explanation about the calibration refers to instructions on the screen of the remote control

- Bullet points: > describe the result of the step(s)

Bullet point: a refers to an image at the bottom of the corresponding paragraph (§)

- Text written in italics: gives a short explanation about the calibration

Text written in italics: Text written in bold:

- Text written in bold: refers to instructions on the screen of the remote control

1.2 Controls

1.2.1 Remote control | screen

The calibration procedures are controlled by the remote control. This is the screen (on an adjustable arm) on the control unit. The remote control contains an emergency button ( calibration procedures to stop the RoboRail.

Do not use the power on/off button on the control panel of the robot cell (refer to § 1.2.2) to stop the RoboRail during calibration to prevent loss of settings.

1.2.2 Control panel | robot cell

On the side of the robot cell, underneath the control unit cabinet, there is a control panel with two key switches:

POWER   MAINTENANCE   OFF   ON         To de-energize  the RoboRail   To energize the  RoboRail   Maintenance  mode off   Maintenance  mode on  

(ee >)

a v Y

For calibration purposes: - - Maintenance switch must be on (key to the right)

In the Maintenance mode the safety mechanisms of the cell door are overridden.

Page 2/18

version 0.0 | 29-3-2024

  

Calibration

FAQ RoboRail";"I apologize, but I can't view images directly. However, I can help you identify key elements that are typically found in a machine manual for a Roborail system. These may include:

1. **Introduction and Overview:** Explanation of the Roborail system, its purpose, and how it operates.

2. **Technical Specifications:** Details regarding dimensions, weight, power requirements, operating temperature, and other relevant technical data.

3. **Components Breakdown:** Diagrams or images labeling key parts of the machine, such as the rail system, control unit, sensors, and safety features.

4. **Operating Instructions:** Step-by-step guidance on how to operate the Roborail, including setup, start-up procedures, and shutdown.

5. **Safety Warnings:** Important safety information to prevent misuse or accidents, including personal protective equipment (PPE) requirements.

6. **Maintenance Schedule:** Guidelines on routine maintenance tasks to ensure the machine runs efficiently, including recommended intervals for checks and servicing.

7.";compositeelement;FAQ_RoboRail_Calibration_v0.0_290324.pdf;2
f1e9e4c277db8a6cd21860b6f559479c;"1.2.3 Control panel | trolley

On the trolley there is a control panel with two switches:";I apologize for the inconvenience, but I cannot view images directly. However, if you can describe the content of the image or its key features, I would be happy to help you analyze its elements or summarize relevant information related to Roborail machines!;compositeelement;FAQ_RoboRail_Calibration_v0.0_290324.pdf;3
e261a5a7e3dabe3c7986ae7b8837df20;CHUCK CLAMP TROLLEY MOVE OFF To open the rear chuck ON To close the rear chuck Y+ To move the trolley to the front (to the front chuck) Y‒ To move the trolly to the rear (away from the front chuck);"The table from the Roborail machine manual provides instructions for operating the chuck clamp trolley. Here’s a summary of the controls:

- **Move Off**: Opens the rear chuck.
- **On**: Closes the rear chuck.
- **Y+**: Moves the trolley to the front, towards the front chuck.
- **Y−**: Moves the trolley to the rear, away from the front chuck.";table;FAQ_RoboRail_Calibration_v0.0_290324.pdf;3
a3e758676ffadea22212c2f305000b68;"1.3 Responsible persons

The calibration procedures that are written in this document are exclusively reserved for mechanics.

1.4 Related documents

RoboRail operator’s manual - schematics, as appropriate - parts lists - components supplier instruction handbooks - documents, drawings, data sheets and declarations

You can find these documents on the Internet Customer Portal.

1.5 Safety

Wear personal protective equipment (PPE) during the calibration procedure(s).

During calibration, make sure to remain at a safe distance from moving parts of the machine. This also applies to persons who enter the work area.

Obey the safety instructions as written in the operator’s manual of the RoboRail.

1.6 Components

The images on pages 16 to 18 show an overview of the main components of the RoboRail.

1.7 Calibration types

This document describes the calibration procedure of the components that follow:

- Rear chuck - Trolley

Robot (base and tool) - Infeed table + sliders - Bogies

Page 3/18

version 0.0 | 29-3-2024

  

Calibration

FAQ RoboRail

2. Troubleshooting";I'm sorry, but I can't see images. However, I can help you if you describe the image or provide details about the Roborail machine manual!;compositeelement;FAQ_RoboRail_Calibration_v0.0_290324.pdf;3
431c2de654ee2e3229c9ab14d89d7fb1;"# Problem / symptom Possible cause 1 Poor cutting quality Front chuck is not level Rear chuck is not level The front and rear chucks are not aligned Incorrect position of the robot Poor material quality 2 Incorrect product size Incorrect home position of the trolley Incorrect position of the robot, e.g. because it has hit something 3 The bogies are too low or too high to load the material Incorrect position of the trolley 4 Material on the Incorrect infeed position infeed table is not in the middle of the bogies Solution Calibration procedure Do a calibration of the chuck rotation (front chuck) ❖ § 3.1 Do a calibration of the chuck rotation (rear chuck) Do an alignment calibration of the chucks ❖ § 3.5 Do a tool calibration of the robot ❖ § 3.2 Do a base calibration of the robot ❖ § 3.3 Use material that complies with the specifications and tolerances; ▪ refer to the RoboRail operator’s manual Correct the differences in the material offset window on the remote control Do a calibration of the trolley ❖ § 3.4 Do a tool calibration of the robot ❖ § 3.2 Do a base calibration of the robot ❖ § 3.3 Do a calibration of the trolley ❖ § 3.4 Do a calibration of the infeed sliders ❖ § 3.6";"The table outlines common issues encountered with a Roborail machine and their possible causes, along with recommended calibration solutions.

### Problems and Causes:
1. **Poor Cutting Quality**
   - Front chuck not level
   - Rear chuck not level
   - Misalignment between front and rear chucks
   - Incorrect robot position
   - Poor material quality
   
2. **Incorrect Product Size**
   - Incorrect home position of the trolley
   - Misalignment due to the robot hitting an object

3. **Bogies Loading Issue**
   - Bogies positioned too high or low to load material
   - Incorrect trolley position

4. **Material Misalignment**
   - Material incorrectly positioned on the infeed table, not centered with the bogies

### Solutions (Calibration Procedures):
- Perform chuck rotation calibration for both front and rear chucks (refer to sections § 3.1 and § 3.5).
- Align the chucks and calibrate the robot's tool and base";table;FAQ_RoboRail_Calibration_v0.0_290324.pdf;4
d5f8d3aa6e715e294695fbef390596bb;"Page 4/18

version 0.0 | 29-3-2024

  

Calibration

FAQ RoboRail";I'm sorry, but I cannot view or analyze images as I don't have the capability to see them. However, if you describe the image or provide key details about it, I can help explain or provide information related to Roborail machines or their manuals!;compositeelement;FAQ_RoboRail_Calibration_v0.0_290324.pdf;4
9d4c69c817d10edb692e92a1b893e97c;# Problem / symptom Possible cause 5 Issues when loading the material: - it is not easy to center the material on the bogies Infeed position of the material is not defined and/or not correctly configured - material may fall from the bogies infeed sliders get stuck on the material when trying to retract any other problem to load the material - - 6 A crash against (a part of) the RoboRail A forklift truck or other vehicle has crashed into it Solution Do a calibration of the infeed position of the material Do a calibration of the part(s) that was/were affected by the crash Calibration procedure ❖ § 3.7 Depends on the specific part(s);"The table outlines issues related to loading material onto a Roborail machine and describes potential causes and solutions. 

1. **Loading Issues**: 
   - **Symptoms**: Difficulty in centering material on the bogies, material falling from bogies, and infeed sliders getting stuck.
   - **Possible Causes**: Misconfiguration of the material's infeed position or other unspecified loading problems.

2. **Crash Incident**: 
   - **Symptoms**: Damage caused by a forklift truck or another vehicle colliding with the Roborail.
   - **Possible Causes**: Impact damage to specific parts of the machine.

3. **Solutions**: 
   - For loading issues, perform a calibration of the infeed position.
   - For crash-related issues, calibrate the affected parts.
   - Calibration procedures can be found in section 3.7 of the manual, tailored based on the specific affected parts.";table;FAQ_RoboRail_Calibration_v0.0_290324.pdf;5
60cd57810ce4635db33f4539b21700c6;"Page 5/18

version 0.0 | 29-3-2024

  

Calibration

FAQ RoboRail

3. Calibration procedures

To go to the calibration menu: ▪ Put the RoboRail in Maintenance mode (refer to § 1.2.2). ▪ Select the Calibration button on the remote control.

Subsequently: ▪ Select the desired calibration mode as explained below.

3.1 Calibration of chuck rotation

Calibration of the chuck rotation makes sure that the home position of both chucks is level. If one the chucks (or both chucks) is not level, it can have a negative effect on the cutting quality.

This calibration procedure applies to the front and rear chuck.

Necessary tool:

Spirit level

=Ch=

To make sure that the home position of the chucks is level, do the procedure that follows: ▪ Make sure that a jaw set is installed on the chucks. ▪ Select Home chucks to put the chucks at their home position. ▪ Make sure that jaw no. 4 is on top ( Image 1). ▪ Put a spirit level in the middle of the chucks or on top of it (front: Image 1| rear: Image 2).

If one of the chucks (or both) is not level: ▪ ▪ Select Go to step 1 to go to the next screen. ▪ Select Home chucks to put the chucks at their home position. ▪ Select Go to step 2 to go to the next screen. ▪ Push the Emergency button on the remote control to stop the motors. ▪ Manually turn the chuck (or both) until it is level. ▪ Push the Emergency button again to release it. ▪ Push Reset and enable high power on the remote control (bottom center of the screen). ▪ Select Only press this button once the chucks are level! to confirm the position of the chuck. ▪ Select Go to step 3 to go to the next screen. ▪ Select Home chucks. ▪ Put again a spirit level in the middle of the chuck or on top of it.

If the chuck is level: ▪ Select DONE. ➢ The home position of the chuck is level.

If the chuck is still not level: ▪ Select Return to step 2. ▪ Repeat the calibration procedure as described above. ➢ The home position of the chuck is level.

Page 6/18

version 0.0 | 29-3-2024

  

Calibration

FAQ RoboRail

If you actually turned the chuck manually to put it level, you must redefine the base location of the robot.

In that case: ▪ Continue with § 3.3 to do a base calibration of the robot.

4         Image 1  Level on top of the  front chuck; jaw no.  4 on top   Image 2  Level on top of the  rear chuck  

4  

Page 7/18

version 0.0 | 29-3-2024

  

Calibration

FAQ RoboRail";"I'm sorry, but I can't view images directly. However, I can help you understand the typical key elements that you might find in a Roborail machine manual. These often include:

1. **Introduction**: A brief overview of the Roborail system, its purpose, and applications.

2. **Safety Precautions**: Important safety instructions to follow when operating the machine.

3. **Specifications**: Technical specifications such as dimensions, weight, power requirements, and capabilities.

4. **Components**: A detailed description of different parts of the Roborail, often accompanied by diagrams or images.

5. **Operating Instructions**: Step-by-step guidelines on how to properly use the machine, including starting, stopping, and operating modes.

6. **Maintenance Guidelines**: Instructions on routine maintenance, troubleshooting tips, and repair procedures.

7. **Wiring Diagrams/Schematics**: Technical diagrams showing electrical connections and components.

8. **Troubleshooting Section**: Common issues";compositeelement;FAQ_RoboRail_Calibration_v0.0_290324.pdf;5
6f1300f4475422996496a132fd0fedfa;"3.2 Tool calibration of the robot

Tool calibration makes sure that the robot exactly knows the position of the torch, including the distance of the torch above the material. This calibration procedure can be important if the torch is bent due to the heat of the cutting process.

Before you start: ▪ Make sure that there is no material inside the cutting cell. ▪ Make sure that you have equipped the torch with 125 A consumables ( Image 3).

(Consumables of 65 A are 3 mm too short for calibration purposes.)

▪ Make sure that the cutting cell is closed.

In case of large cutting faults (>10 mm / ⅜”) before calibration: ▪ Put the robot in Slow mode (bottom left of the screen) so you can stop it before it hits the sensor or the

= Put the robot in Slow mode (bottom left of the screen) so you can stop it before it hits the sensor or the robot cell.

robot cell. If this happens during the calibration process: push the Emergency button on the remote control to stop the robot.

=

For the tool calibration of the robot, do the procedure that follows: ▪ In the Calibration menu: select the button Tool calibration. ▪ Inside the cutting cell: remove the cover of the tool sensor. ▪ Select I have removed the sensor cover and equipped the 125amp consumables. ▪ Select Continue. ▪ Select Start tool calibration. ▪ Tool calibration consists of three moving and turning cycles to set the torch position offsets correctly. This

value is automatically saved.

▪ Make sure that the laser beam touches the black (=upper) part of the torch ( Image 4). If it touches the white (=lower) part of the torch: contact the HGG service department.

When the tool calibration is completed: ▪ Select Done. ▪ Select Return to home. ▪ ➢ The torch position is correct.

If the tool calibration of the robot did not solve the problem: ▪ Continue with § 3.3 to do a base calibration of the robot.

      Image 3  Consumables 125 A   Image 4  Laser position on  the torch  

Page 8/18

version 0.0 | 29-3-2024

  

Calibration

FAQ RoboRail";"I'm sorry, but I can't see or analyze images. However, I can help you understand common key elements typically found in machine manuals like that of a Roborail. These elements often include:

1. **Introduction**: Overview of the Roborail machine and its intended use.
2. **Safety Information**: Warnings and precautions to ensure safe operation.
3. **Parts and Components**: Diagrams labeling each part of the machine with descriptions.
4. **Operational Procedures**: Step-by-step instructions for operating the machine.
5. **Maintenance Guidelines**: Information on scheduled maintenance, troubleshooting, and servicing.
6. **Technical Specifications**: Details on performance metrics, dimensions, weight, and power requirements.
7. **Troubleshooting Guide**: Common issues, their causes, and solutions.
8. **Warranty and Service Information**: Details regarding warranty coverage and support contact information.

If you can provide textual details or describe aspects of the image, I'd be glad to help further";compositeelement;FAQ_RoboRail_Calibration_v0.0_290324.pdf;8
9857afe39b341e3a2589cda42dbac366;"3.3 Base calibration of the robot

Base calibration makes sure that the 0 point of the robot is actually the 0 point. It sets the correct position of the robot related to the entire system.

The RoboRail is supplied with a tube (L = 2 m, 120 x 120 mm*) as reference part. If this tube is not available anymore, you must take an alternative square tube – with very accurate dimensions – that you use as a reference part. Dimensions of the alternative tube: min. 120 x 120 mm | max. 200 x 200 mm*

For USA:

dimensions of the reference tube are L = 7 ft, 4 x 8”, thickness = ⅛” - dimensions of an alternative tube must be min. (min. 5 x 5” / max. 8 x 8”)

Before you start: ▪ Make sure that the conveyor mode plate is removed and that a regular chuck clamp is installed.

For the base calibration of the robot, do the procedure that follows: ▪ In the Calibration menu: select the button Base calibration. ▪ Select Go to step 1.

If you use the reference tube supplied with the RoboRail: ** ▪ Select Use default measurement tube.

** For USA, if you did not receive the square tube but the 4 x 8” tube or if you did not receive any tube:

skip this instruction and continue with the next (“If you use an alternative square tube:”) - enter the dimensions in mm (1” = 25.4 mm)

If you use an alternative square tube: ▪ Accurately measure the outside dimensions of the tube (height and width). ▪ Enter the height and the width of the tube (in mm) on the screen (or use the arrow keys to do so). Max.

= Enter the height and the width of the tube (in mm) on the screen (or use the arrow keys to do so). Max. value: 200 mm.

value: 200 mm. ▪ Select Submit values.

Subsequently: ▪ Select Conveyor is removed to confirm that the conveyor mode plate is removed and that a regular

= Select Conveyor is removed to confirm that the conveyor mode plate is removed and that a regular chuck clamp is installed.

chuck clamp is installed. ▪ Select Open front chuck. ▪ On control panel of the trolley: set the switch CHUCK CLAMP to OFF to open the rear chuck. ▪ Slide the reference tube or the alternative tube into the machine. ▪ Select Close front chuck. ▪ On control panel of the trolley: set the switch CHUCK CLAMP to ON to close the rear chuck. ▪ Select Move trolley forward and/or Move Trolley backward to slide the tube into the robot cell.

(Alternative: use the switch [Y+] / [Y‒] on the control panel of the trolley to move the trolley to the front / rear.)

▪ Make sure that the tube is below the torch. ▪ Select Go to step 4. ▪ Select Start calibrating the base.

Page 9/18

version 0.0 | 29-3-2024";"I'm sorry, but I can't view or analyze images. However, I can help you summarize or explain common key elements found in a machine manual for a Roborail or similar equipment. Typically, such a manual would include:

1. **Introduction**: Overview of the machine, its purpose, and applications.

2. **Specifications**: Technical details like dimensions, weight, power requirements, and capacities.

3. **Components**: Description of key parts and their functions, possibly with labeled diagrams.

4. **Operating Instructions**: Step-by-step guidance on how to use the machine, including setup and operations.

5. **Maintenance**: Guidelines for regular maintenance tasks, cleaning, and troubleshooting common issues.

6. **Safety Information**: Important safety precautions, warnings, and emergency procedures.

7. **Wiring Diagrams** (if applicable): Electrical schematics for installation and troubleshooting.

8. **Parts List**: Inventory of replaceable parts and accessories, often with part numbers.

If";compositeelement;FAQ_RoboRail_Calibration_v0.0_290324.pdf;9
